mrna,lncrna
1228,203
1228,950
1228,987
1228,1249
1228,1391
1228,687
1228,359
1228,1167
1228,1246
1228,923
1228,760
1228,1144
1228,292
1228,215
1228,224
1228,1362
1228,949
828,1259
828,1206
828,588
828,710
1534,1003
1534,362
1534,39
1534,1059
1534,1470
1534,1242
1534,254
1534,220
1534,1259
1534,1206
1534,0
1534,959
1534,588
1534,1321
1534,146
1534,288
1534,937
1534,532
1534,200
1534,581
1534,917
1534,194
1534,710
1262,1003
1262,362
1262,39
1262,1059
1262,1470
1262,1242
1262,254
1262,820
1262,220
1262,1259
1262,1206
1262,0
1262,959
1262,1321
1262,146
1262,288
1262,937
1262,532
1262,200
1262,581
1262,1253
1262,917
1262,559
506,1470
506,820
506,786
506,788
506,1259
506,1206
506,959
506,1427
506,606
506,146
506,288
506,1015
506,882
506,532
506,53
506,787
506,921
506,54
506,121
506,1050
506,561
506,1495
506,1109
506,145
506,773
506,425
506,603
506,850
506,59
506,1215
506,188
506,917
506,1140
506,185
506,522
506,476
506,1142
506,1101
506,916
506,755
506,740
506,1393
506,66
506,194
506,1128
506,138
506,322
506,445
506,1048
506,52
506,30
506,1300
506,497
506,681
506,688
506,967
506,287
506,1375
506,55
506,1444
506,1037
506,1363
506,915
506,31
506,785
506,149
506,1184
506,1225
506,219
506,123
506,518
506,1073
506,427
506,1387
506,1338
506,282
506,589
506,1252
506,615
506,1022
506,765
506,1383
506,1263
506,884
506,347
506,964
506,189
506,461
506,484
506,797
506,65
506,521
506,1462
506,932
506,640
506,1364
506,635
506,1295
506,1411
506,203
506,950
506,256
506,760
506,949
1564,820
1564,53
1564,921
1564,1050
1564,59
1564,1140
1564,755
1564,1128
1564,1475
1564,98
1972,820
1972,882
1972,53
1972,921
1972,54
1972,1050
1972,561
1972,59
1972,1140
1972,185
1972,755
1972,1128
1972,138
1972,789
1972,1048
1972,1475
1972,55
1972,1037
1972,1363
1972,764
1972,781
1972,98
1972,687
603,1470
603,820
603,786
603,788
603,1427
603,606
603,288
603,1015
603,882
603,53
603,787
603,921
603,54
603,121
603,1050
603,614
603,561
603,1495
603,1109
603,773
603,603
603,850
603,59
603,1215
603,796
603,1140
603,185
603,522
603,476
603,1142
603,1101
603,916
603,755
603,740
603,1393
603,66
603,1128
603,138
603,322
603,445
603,789
603,1048
603,1475
603,52
603,30
603,497
603,287
603,1375
603,55
603,834
603,1037
603,1363
603,242
603,915
603,31
603,149
603,568
603,1184
603,219
603,518
603,1073
603,1387
603,5
603,1338
603,282
603,781
603,589
603,1325
603,1166
603,4
603,1383
603,1263
603,964
603,461
603,484
603,319
603,1230
603,854
603,144
603,640
603,483
603,1364
603,1295
603,1105
603,1411
603,203
603,987
603,1391
603,687
603,359
603,1167
603,1246
603,923
603,1144
603,292
603,215
603,224
603,1362
1625,1470
1625,820
1625,786
1625,788
1625,1259
1625,959
1625,606
1625,1015
1625,532
1625,53
1625,121
1625,1495
1625,1109
1625,850
1625,916
1625,322
1625,1048
1332,1470
1332,786
1332,788
1332,959
1332,606
1332,532
1332,121
1332,1109
1332,603
1332,1142
1332,916
1332,194
1332,1048
1332,497
1332,219
1332,589
1332,765
1332,484
1239,1003
1239,362
1239,39
1239,1059
1239,1470
1239,1242
1239,254
1239,820
1239,220
1239,1259
1239,1206
1239,959
1239,146
1239,937
1239,532
1239,917
2221,1003
2221,362
2221,39
2221,1059
2221,1470
2221,1242
2221,820
2221,786
2221,220
2221,788
2221,1259
2221,1206
2221,0
2221,959
2221,1321
2221,606
2221,146
2221,288
2221,937
2221,532
2221,921
2221,54
2221,121
2221,1495
2221,581
2221,1109
2221,603
2221,850
2221,917
2221,1142
2221,916
2221,740
2221,1393
2221,194
2221,1048
2221,236
2221,710
2221,497
2221,681
2221,287
2221,55
2221,1496
2221,242
2221,915
2221,785
2221,837
2221,1017
2221,589
2221,1252
2221,765
2221,484
2221,65
1261,1003
1261,362
1261,39
1261,1059
1261,1470
1261,1242
1261,254
1261,220
1261,1259
1261,1206
1261,0
1261,959
1261,1321
1261,937
1261,532
1261,200
1261,194
1261,710
229,1470
229,820
229,786
229,788
229,959
229,1427
229,606
229,288
229,1015
229,882
229,532
229,53
229,787
229,921
229,54
229,121
229,1050
229,614
229,561
229,1495
229,1109
229,773
229,603
229,850
229,494
229,59
229,1215
229,188
229,917
229,796
229,1140
229,185
229,522
229,476
229,1142
229,1101
229,916
229,755
229,740
229,1393
229,66
229,1128
229,138
229,322
229,445
229,789
229,1048
229,1475
229,52
229,30
229,1300
229,497
229,681
229,688
229,967
229,287
229,1375
229,55
229,1444
229,834
229,1037
229,1363
229,242
229,915
229,31
229,785
229,149
229,1184
229,1225
229,219
229,123
229,518
229,1073
229,1387
229,1338
229,282
229,238
229,781
229,589
229,1325
229,1166
229,615
229,4
229,1022
229,765
229,996
229,1383
229,1263
229,964
229,189
229,461
229,484
229,1307
229,797
229,319
229,1230
229,854
229,527
229,65
229,521
229,1462
229,144
229,932
229,640
229,483
229,1364
229,635
229,1295
229,1105
229,321
229,1149
229,1411
229,173
229,98
229,203
229,950
229,1249
229,1391
229,687
229,359
229,1167
229,923
229,760
229,1144
229,292
229,215
229,224
229,1362
229,949
1227,992
1227,443
1227,1087
1227,1086
2179,1470
2179,820
2179,786
2179,788
2179,1427
2179,606
2179,1015
2179,882
2179,53
2179,787
2179,921
2179,54
2179,121
2179,1050
2179,614
2179,561
2179,1495
2179,1109
2179,773
2179,603
2179,850
2179,494
2179,59
2179,1215
2179,188
2179,796
2179,1140
2179,185
2179,522
2179,476
2179,1142
2179,1101
2179,916
2179,755
2179,740
2179,1393
2179,66
2179,1128
2179,138
2179,322
2179,445
2179,789
2179,1048
2179,1475
2179,52
2179,30
2179,1300
2179,497
2179,287
2179,1375
2179,55
2179,1037
2179,1363
2179,915
2179,31
2179,785
2179,764
2179,149
2179,1184
2179,1225
2179,219
2179,123
2179,518
2179,1073
2179,1387
2179,1338
2179,282
2179,238
2179,781
2179,589
2179,1325
2179,1166
2179,615
2179,4
2179,1022
2179,996
2179,1383
2179,1263
2179,964
2179,189
2179,461
2179,484
2179,319
2179,1230
2179,854
2179,1462
2179,144
2179,932
2179,640
2179,483
2179,1450
2179,1364
2179,635
2179,1295
2179,321
2179,1149
2179,1411
2179,98
2179,203
2179,950
2179,987
2179,1249
2179,687
2179,769
2179,359
2179,1167
2179,923
2179,760
2179,1144
2179,292
2179,215
2179,224
2179,1362
2179,949
2179,1152
1213,992
587,1470
587,820
587,786
587,788
587,1427
587,606
587,288
587,1015
587,882
587,53
587,787
587,921
587,54
587,121
587,1050
587,614
587,561
587,1495
587,1109
587,773
587,603
587,850
587,59
587,1215
587,796
587,1140
587,185
587,522
587,476
587,1142
587,1101
587,916
587,755
587,740
587,1393
587,66
587,1128
587,322
587,445
587,1048
587,1475
587,52
587,30
587,497
587,967
587,287
587,1375
587,55
587,1037
587,242
587,568
587,1184
587,518
587,1073
587,589
587,1325
587,1166
587,1383
587,964
587,461
587,484
587,1230
587,1364
587,1295
587,203
587,1167
587,1144
587,215
587,608
496,1470
496,786
496,788
496,606
496,288
496,1015
496,882
496,53
496,787
496,54
496,121
496,614
496,561
496,1495
496,1109
496,773
496,59
496,1215
496,796
496,1140
496,185
496,522
496,476
496,1142
496,1101
496,916
496,755
496,740
496,1393
496,66
496,1128
496,322
496,445
496,1048
496,1475
496,52
496,30
496,497
496,1375
496,55
496,1037
496,915
496,31
496,568
496,1184
496,518
496,1387
496,1338
496,282
496,781
496,1325
496,1166
496,4
496,1383
496,1263
496,461
496,484
496,319
496,1230
496,854
496,144
496,640
496,483
496,1364
496,1295
496,1411
496,203
496,987
496,1249
496,1167
496,705
496,923
496,1144
496,292
496,215
496,1362
245,1470
245,820
245,786
245,788
245,1427
245,606
245,288
245,1015
245,882
245,53
245,787
245,921
245,54
245,121
245,1050
245,614
245,561
245,1495
245,1109
245,773
245,603
245,850
245,494
245,59
245,1215
245,188
245,796
245,1140
245,185
245,522
245,476
245,1142
245,1101
245,916
245,755
245,740
245,1393
245,66
245,1128
245,138
245,322
245,445
245,789
245,1048
245,1475
245,52
245,30
245,1300
245,497
245,681
245,688
245,967
245,287
245,1375
245,55
245,1444
245,1037
245,1363
245,915
245,31
245,785
245,149
245,568
245,1184
245,1225
245,219
245,123
245,518
245,1073
245,1387
245,1338
245,282
245,238
245,781
245,589
245,1325
245,1166
245,615
245,4
245,1022
245,1383
245,1263
245,884
245,964
245,189
245,461
245,484
245,319
245,1230
245,213
245,854
245,527
245,65
245,1462
245,144
245,932
245,640
245,483
245,1364
245,635
245,1295
245,1149
245,1411
245,98
245,203
245,950
245,1249
245,687
245,359
245,1167
245,923
245,760
245,1144
245,292
245,215
245,224
245,1362
245,949
1260,1259
1260,1206
1260,959
1260,532
1260,226
1260,194
1260,710
2336,226
241,1470
241,820
241,786
241,788
241,1259
241,1206
241,959
241,1427
241,606
241,146
241,288
241,1015
241,882
241,532
241,53
241,787
241,921
241,54
241,121
241,1050
241,614
241,561
241,1495
241,1109
241,773
241,425
241,603
241,850
241,59
241,1215
241,188
241,917
241,1140
241,522
241,476
241,1142
241,1101
241,916
241,755
241,740
241,444
241,1393
241,66
241,194
241,1128
241,138
241,322
241,445
241,1048
241,52
241,30
241,1300
241,497
241,681
241,688
241,287
241,1375
241,55
241,1444
241,834
241,1037
241,242
241,915
241,31
241,785
241,149
241,568
241,1184
241,1225
241,219
241,123
241,518
241,1073
241,427
241,1387
241,1338
241,282
241,589
241,1252
241,615
241,1022
241,765
241,1383
241,1263
241,964
241,189
241,461
241,484
241,797
241,527
241,65
241,521
241,1462
241,932
241,640
241,1297
241,1364
241,1411
241,203
241,950
241,256
241,760
241,1144
241,215
241,949
2345,39
2345,1242
2345,1206
2345,0
2345,1321
2345,937
2345,532
2373,1470
2373,820
2373,786
2373,788
2373,1427
2373,606
2373,288
2373,1015
2373,882
2373,53
2373,787
2373,921
2373,54
2373,121
2373,1050
2373,614
2373,561
2373,1495
2373,1109
2373,773
2373,603
2373,59
2373,1215
2373,796
2373,1140
2373,185
2373,522
2373,476
2373,1142
2373,1101
2373,916
2373,755
2373,740
2373,1393
2373,66
2373,1128
2373,138
2373,322
2373,445
2373,789
2373,1048
2373,1475
2373,52
2373,30
2373,497
2373,681
2373,688
2373,967
2373,287
2373,1375
2373,55
2373,1444
2373,834
2373,1037
2373,915
2373,31
2373,785
2373,149
2373,568
2373,1184
2373,1225
2373,219
2373,123
2373,518
2373,1073
2373,1387
2373,1338
2373,282
2373,781
2373,589
2373,1325
2373,1166
2373,615
2373,4
2373,1022
2373,765
2373,1383
2373,1263
2373,964
2373,461
2373,484
2373,319
2373,1230
2373,854
2373,709
2373,527
2373,65
2373,1462
2373,144
2373,640
2373,1297
2373,1364
2373,1295
2373,1149
2373,1411
2373,203
2373,950
2373,987
2373,1249
2373,1391
2373,687
2373,1167
2373,1144
2373,292
2373,215
2373,1362
2373,949
1330,194
2087,1003
2087,362
2087,39
2087,1059
2087,1470
2087,1242
2087,254
2087,220
2087,1259
2087,1206
2087,0
2087,959
2087,588
2087,1321
2087,598
2087,146
2087,288
2087,937
2087,532
2087,1196
2087,200
2087,1253
2087,150
2087,559
2087,875
531,1470
531,288
2348,1470
2348,786
2348,788
2348,53
2348,787
2348,1109
2348,1140
2348,755
2348,1048
2348,497
211,64
639,533
62,1003
62,362
62,39
62,1059
62,1242
62,254
62,83
62,220
62,1259
62,1206
62,588
62,937
720,532
720,1109
720,1142
720,916
720,194
720,236
720,497
720,1444
720,785
720,837
720,1252
720,765
720,327
720,461
720,484
720,65
720,720
2452,1470
2452,820
2452,786
2452,788
2452,959
2452,1427
2452,606
2452,288
2452,1015
2452,882
2452,532
2452,53
2452,787
2452,921
2452,54
2452,121
2452,1050
2452,614
2452,561
2452,1495
2452,1109
2452,773
2452,603
2452,850
2452,59
2452,1215
2452,796
2452,1140
2452,185
2452,522
2452,476
2452,1142
2452,1101
2452,916
2452,755
2452,740
2452,1393
2452,66
2452,194
2452,1128
2452,138
2452,322
2452,445
2452,1048
2452,1475
2452,236
2452,52
2452,30
2452,1300
2452,497
2452,681
2452,688
2452,287
2452,1375
2452,55
2452,1444
2452,834
2452,1037
2452,242
2452,915
2452,31
2452,785
2452,149
2452,568
2452,1184
2452,1225
2452,219
2452,123
2452,518
2452,1073
2452,837
2452,1387
2452,1338
2452,282
2452,781
2452,1017
2452,589
2452,1252
2452,1325
2452,1166
2452,615
2452,765
2452,1383
2452,1263
2452,964
2452,327
2452,461
2452,484
2452,1307
2452,797
2452,1230
2452,709
2452,527
2452,65
2452,521
2452,1462
2452,932
2452,640
2452,1297
2452,1364
2452,720
2452,1295
2452,1105
2452,1149
2452,1411
2452,173
2452,203
2452,950
2452,1249
2452,1391
2452,687
2452,1167
2452,1144
2452,292
2452,215
2452,949
2452,452
2452,272
1570,225
199,1470
199,820
199,786
199,788
199,1259
199,959
199,1427
199,606
199,146
199,288
199,1015
199,882
199,532
199,53
199,787
199,921
199,54
199,121
199,1050
199,614
199,561
199,1495
199,1109
199,145
199,773
199,425
199,603
199,850
199,494
199,59
199,1215
199,188
199,917
199,796
199,1140
199,185
199,522
199,476
199,1142
199,1101
199,916
199,755
199,740
199,1393
199,66
199,1128
199,138
199,322
199,445
199,789
199,1048
199,1475
199,52
199,30
199,1300
199,497
199,681
199,688
199,967
199,287
199,1375
199,55
199,1037
199,1363
199,915
199,31
199,785
199,149
199,568
199,1184
199,1225
199,219
199,123
199,518
199,1073
199,427
199,1387
199,1338
199,282
199,238
199,589
199,1325
199,1166
199,615
199,1022
199,765
199,996
199,1383
199,1263
199,347
199,964
199,189
199,461
199,484
199,1230
199,854
199,527
199,65
199,1462
199,144
199,932
199,640
199,483
199,1450
199,1364
199,635
199,1295
199,1149
199,1411
199,203
199,950
199,1249
199,1167
199,256
199,923
199,760
199,1144
199,292
199,215
199,224
199,949
2440,820
2440,786
2440,788
2440,1427
2440,606
2440,1015
2440,882
2440,53
2440,787
2440,921
2440,54
2440,121
2440,1050
2440,561
2440,1495
2440,1109
2440,773
2440,59
2440,1215
2440,188
2440,796
2440,1140
2440,185
2440,522
2440,1142
2440,1101
2440,916
2440,755
2440,740
2440,1393
2440,66
2440,1128
2440,138
2440,322
2440,445
2440,789
2440,1048
2440,1475
2440,52
2440,30
2440,497
2440,1375
2440,55
2440,1037
2440,1363
2440,31
2440,764
2440,149
2440,1184
2440,219
2440,123
2440,518
2440,1073
2440,1338
2440,282
2440,238
2440,781
2440,589
2440,1325
2440,1166
2440,615
2440,996
2440,1383
2440,1263
2440,964
2440,189
2440,484
2440,319
2440,1230
2440,854
2440,1462
2440,144
2440,640
2440,483
2440,1364
2440,635
2440,1295
2440,1411
2440,98
2440,203
2440,950
2440,1249
2440,687
2440,769
2440,1167
2440,923
2440,1144
2440,292
2440,1362
2440,1152
454,1470
454,786
454,788
454,1259
454,1206
454,959
454,606
454,146
454,288
454,532
454,1109
454,603
454,850
454,476
454,916
454,740
454,194
454,1048
454,497
454,681
454,619
454,219
454,1073
454,1252
399,1470
399,820
399,786
399,788
399,1427
399,606
399,1015
399,882
399,53
399,787
399,921
399,54
399,121
399,1050
399,614
399,561
399,1495
399,1109
399,773
399,603
399,59
399,1215
399,188
399,796
399,1140
399,185
399,522
399,476
399,1142
399,1101
399,916
399,755
399,740
399,1393
399,66
399,1128
399,138
399,322
399,445
399,789
399,1048
399,1475
399,52
399,30
399,497
399,1375
399,55
399,1037
399,1363
399,915
399,31
399,149
399,568
399,1184
399,219
399,518
399,1073
399,1387
399,5
399,1338
399,282
399,238
399,781
399,589
399,1325
399,1166
399,615
399,4
399,1383
399,1263
399,964
399,189
399,461
399,484
399,319
399,1230
399,854
399,1462
399,144
399,640
399,483
399,1364
399,635
399,1295
399,1105
399,321
399,1411
399,98
399,203
399,950
399,987
399,1249
399,1391
399,687
399,769
399,359
399,1167
399,923
399,760
399,1144
399,292
399,215
399,224
399,1362
399,1152
955,1470
955,820
955,786
955,788
955,1427
955,606
955,288
955,1015
955,882
955,532
955,53
955,787
955,921
955,54
955,121
955,1050
955,614
955,561
955,1495
955,1109
955,773
955,603
955,850
955,59
955,1215
955,188
955,917
955,796
955,1140
955,185
955,522
955,476
955,1142
955,1101
955,916
955,755
955,740
955,1393
955,66
955,1128
955,138
955,322
955,445
955,789
955,1048
955,1475
955,52
955,30
955,1300
955,497
955,681
955,688
955,287
955,1375
955,55
955,1444
955,834
955,1037
955,1363
955,242
955,915
955,31
955,785
955,149
955,568
955,1184
955,1225
955,219
955,123
955,518
955,1073
955,1387
955,1338
955,282
955,781
955,589
955,1252
955,1325
955,1166
955,615
955,4
955,765
955,1383
955,1263
955,964
955,461
955,484
955,1307
955,319
955,1230
955,854
955,65
955,521
955,1462
955,144
955,640
955,483
955,1364
955,635
955,1295
955,1105
955,321
955,1411
955,173
955,98
955,203
955,950
955,1249
955,687
955,359
955,1167
955,923
955,1144
955,292
955,215
955,224
955,1412
955,1362
955,949
1264,1470
1264,1259
1264,1206
1264,959
1264,288
1264,532
1264,1109
1264,226
1264,1142
1264,916
1264,740
1264,1393
1264,194
1264,1048
1264,236
1264,497
1264,681
1264,688
1264,1444
1264,742
1264,242
1264,915
1264,785
1264,1225
1264,837
1264,1252
1264,964
1264,327
1264,461
1264,484
1264,797
1264,65
1264,720
393,882
393,561
393,59
393,1215
393,522
393,1128
393,1375
393,1363
393,123
393,518
393,1325
393,615
393,484
393,1307
393,640
393,1364
393,203
393,1391
1058,570
1780,1470
1780,820
1780,786
1780,788
1780,1427
1780,606
1780,1015
1780,882
1780,532
1780,53
1780,787
1780,921
1780,54
1780,121
1780,1050
1780,561
1780,1495
1780,1109
1780,773
1780,603
1780,850
1780,59
1780,1215
1780,188
1780,796
1780,1140
1780,185
1780,522
1780,476
1780,1142
1780,1101
1780,916
1780,755
1780,740
1780,1393
1780,66
1780,194
1780,1128
1780,138
1780,322
1780,445
1780,1048
1780,1475
1780,52
1780,30
1780,1300
1780,497
1780,681
1780,688
1780,967
1780,287
1780,1375
1780,55
1780,1444
1780,834
1780,1037
1780,1363
1780,915
1780,31
1780,785
1780,149
1780,1184
1780,1225
1780,219
1780,123
1780,518
1780,1073
1780,1387
1780,1338
1780,282
1780,238
1780,589
1780,1252
1780,1325
1780,1166
1780,615
1780,765
1780,1383
1780,1263
1780,964
1780,189
1780,461
1780,484
1780,1307
1780,797
1780,1230
1780,854
1780,709
1780,527
1780,65
1780,521
1780,1462
1780,144
1780,932
1780,640
1780,483
1780,1364
1780,635
1780,1295
1780,1105
1780,1411
1780,173
1780,203
1780,950
1780,1249
1780,1144
1780,292
1780,215
1780,224
1780,608
1780,949
1780,452
400,1470
400,820
400,786
400,788
400,1427
400,606
400,1015
400,882
400,53
400,787
400,921
400,54
400,121
400,1050
400,614
400,561
400,1495
400,1109
400,773
400,603
400,59
400,1215
400,796
400,1140
400,185
400,522
400,476
400,1142
400,1101
400,916
400,755
400,740
400,1393
400,66
400,1128
400,138
400,322
400,445
400,789
400,1048
400,1475
400,52
400,30
400,497
400,1375
400,55
400,1037
400,1363
400,31
400,149
400,1184
400,219
400,518
400,1073
400,5
400,1338
400,282
400,781
400,589
400,1325
400,1166
400,615
400,4
400,1383
400,1263
400,484
400,319
400,1230
400,854
400,144
400,640
400,483
400,1364
400,1295
400,1105
400,1411
400,98
400,203
400,950
400,987
400,1249
400,1391
400,687
400,359
400,1167
400,923
400,1144
400,292
400,215
400,1362
185,567
1946,606
1946,532
1946,121
1946,1109
1946,1142
1946,916
1946,740
1946,194
1946,1048
1946,236
1946,497
1946,688
1946,287
1946,55
1946,1444
1946,915
1946,149
1946,219
1946,123
1946,1017
1946,589
1946,1252
1946,615
1946,765
1946,1383
1946,964
1946,484
1946,1307
1946,797
1946,65
1946,640
1946,1364
1946,720
1946,173
1946,950
1946,949
1946,272
648,283
648,165
648,463
648,653
648,154
648,863
648,126
648,501
648,1480
648,1175
648,646
648,1477
648,36
648,474
648,898
648,864
648,1292
648,1286
648,381
648,455
648,1024
648,1291
648,1038
648,20
648,1025
648,641
648,1023
648,1026
648,1058
648,610
648,761
648,32
648,613
648,1314
648,607
648,1060
648,806
648,907
648,566
66,87
1620,820
1620,786
1620,788
1620,1427
1620,606
1620,1015
1620,882
1620,53
1620,121
1620,561
1620,1495
1620,1109
1620,773
1620,1215
1620,188
1620,1142
1620,1101
1620,916
1620,755
1620,740
1620,1393
1620,66
1620,322
1620,445
1620,1048
1620,52
1620,30
1620,497
1620,1375
1620,55
1620,915
1620,31
1620,785
1620,764
1620,149
1620,1184
1620,123
1620,518
1620,1387
1620,1338
1620,238
1620,589
1620,615
1620,1022
1620,1383
1620,1263
1620,964
1620,461
1620,484
1620,797
1620,213
1620,854
1620,65
1620,1462
1620,144
1620,932
1620,640
1620,1364
1620,1295
1620,1149
1620,1411
1620,950
1620,38
1620,1249
1620,769
1620,292
1620,108
1133,1470
1133,820
1133,786
1133,788
1133,1259
1133,959
1133,1427
1133,606
1133,288
1133,1015
1133,882
1133,532
1133,53
1133,787
1133,921
1133,54
1133,121
1133,1050
1133,614
1133,561
1133,1495
1133,1109
1133,773
1133,603
1133,850
1133,59
1133,1215
1133,188
1133,917
1133,796
1133,1140
1133,185
1133,522
1133,476
1133,1142
1133,1101
1133,916
1133,755
1133,740
1133,1393
1133,66
1133,194
1133,1128
1133,138
1133,322
1133,445
1133,1048
1133,1475
1133,52
1133,30
1133,1300
